id,date,customer,product,price,quantity,status
1368,2026-03-08,liAM_534,Laptop,-10000000,5,failed
1369,2026-04-02,wataNaBE2_703,RAM,800000,2,paid
1370,2026-03-24,VALE8NtINA4022,SSD,900000,4,refunded
1371,2026-03-19,SU1SAnNEVd8,Printer,3500000,1,pending
1372,2026-05-30,faNG2275,Webcam,300000,0,failed
1373,2026-08-15,IVaN2t,Laptop,10000000,0,cancelled
1374,2026-08-07,jIaN_434,HDD,700000,5,refunded
1375,2026-03-05,cAmiLAo1cKj,Headset,450000,3,failed
1376,2026-04-29,TaNAka7bd,Keyboard,500000,4,cancelled
1377,2026-08-24,sATO1576,Printer,3500000,3,failed
1378,2026-04-25,CiTrA70489,Printer,3500000,2,pending
1379,2026-03-28,sHaRmA3743,Monitor,2500000,2,refunded
1380,2026-07-29,z1AkI2760,Keyboard,500000,2,paid
1381,2026-08-25,cItRa1101,RAM,800000,2,failed
1382,2026-04-16,lEe_472,RAM,800000,5,refunded
1383,2026-07-24,GUpTaX1Oj,Mouse,150000,2,paid
1384,2026-06-08,oMaraf,Monitor,2500000,3,pending
1385,2026-04-03,AVa_997,RAM,800000,4,cancelled
1386,2026-06-16,YoussE2fdtjW,Laptop,10000000,3,refunded
1387,2026-06-01,A5Hmed5120,Printer,3500000,5,refunded
1388,2026-03-17,TAO5483,RAM,800000,5,refunded
1389,2026-05-18,ITo_924,Headset,-450000,1,pending
1390,2026-03-14,BaBatundE_347,Printer,3500000,2,paid
1391,2026-04-08,Wei1203,HDD,700000,4,failed
1392,2026-07-12,Asep6703,Webcam,300000,5,pending
1393,2026-08-10,SHarma_043,SSD,900000,1,refunded
1394,2026-06-27,zainaBjJ5h,Mouse,150000,3,cancelled
1395,2026-05-21,mIn346,SSD,900000,1,failed
1396,2026-04-02,MINi0YFq,HDD,700000,5,refunded
1397,2026-06-21,Le3i9081,SSD,900000,4,refunded
1398,2026-08-18,vAlerIaLlv,Webcam,300000,2,refunded
1399,2026-06-25,AhmeD_928,HDD,-700000,3,refunded
1400,2026-08-19,kiMt8,Printer,3500000,2,paid
1401,2026-08-25,MoNiKAbxaLI,Mouse,150000,1,pending
1402,2026-04-23,guptaj9,HDD,700000,1,cancelled
1403,2026-08-11,bABATUNDetbT,Headset,450000,4,paid
1404,2026-05-06,cHUKWU_210,RAM,800000,1,paid
1405,2026-05-24,antonIoGr2m8,Webcam,300000,0,failed
1406,2026-03-07,AiSha_816,HDD,700000,4,paid
1407,2026-04-07,DIEtE1RGFpDe,Keyboard,500000,5,paid
1408,2026-04-14,liAm_852,Laptop,10000000,3,cancelled
1409,2026-04-08,CaMiLA961B,Keyboard,500000,1,pending
1410,2026-04-30,jeO0NggpL,HDD,700000,3,paid
1411,2026-08-04,Kwa1mE_360,Printer,3500000,5,pending
1412,2026-03-21,TANaKaAJigD,Keyboard,500000,3,refunded
1413,2026-08-13,IvanAxwR6V,Headset,450000,4,cancelled
1414,2026-08-02,taKAHasHI54132,Mouse,150000,1,pending
1415,2026-05-21,LEIZDA,Webcam,300000,2,cancelled
1416,2026-04-01,ava9238,Printer,3500000,1,cancelled
1417,2026-07-15,haNS6271,RAM,800000,1,pending
1418,2026-07-14,Pa3TeL4T7lu,Webcam,300000,1,paid
1419,2026-08-15,leE5Tt3E,SSD,900000,4,paid
1420,2026-03-12,kUmAR_7444,Headset,450000,4,pending
1421,2026-06-16,aIshaoPqN,Laptop,10000000,4,refunded
1422,2026-04-13,THIaGo7744,Printer,3500000,0,refunded
1423,2026-07-16,iSABel4534,Keyboard,500000,3,paid
1424,2026-03-12,ALi4679,RAM,800000,2,paid
1425,2026-08-27,sUSAnnE4y61,SSD,900000,2,refunded
1426,2026-03-27,MAtEo3207,Mouse,150000,3,pending
1427,2026-05-17,CHoi8_343,Mouse,150000,4,cancelled
1428,2026-08-15,fitRI17323,Headset,450000,2,cancelled
1429,2026-08-28,AISHa5078,RAM,800000,4,pending
1430,2026-05-22,BUD2i6574,Headset,450000,1,cancelled
1431,2026-07-30,eLijAH_189,RAM,800000,1,pending
1432,2026-04-04,Va5LEriaV9,Keyboard,500000,4,cancelled
1433,2026-06-25,shARma_125,Headset,450000,0,paid
1434,2026-03-21,OMar_659,Keyboard,500000,5,refunded
1435,2026-05-11,DmITrY31329,SSD,900000,4,pending
1436,2026-08-01,CAmiLlE1290,Mouse,150000,4,pending
1437,2026-03-10,d6EvIZFf,Webcam,300000,4,cancelled
1438,2026-04-13,kuMAR8210,Webcam,300000,4,paid
1439,2026-05-12,camIL9LE3283,SSD,900000,0,refunded
1440,2026-03-21,valERiA_649,Keyboard,500000,2,paid
1441,2026-08-27,A5mInaPgj,Keyboard,500000,4,cancelled
1442,2026-03-23,Kim_2798,Headset,450000,5,paid
1443,2026-06-10,LEEmAoEF,Printer,3500000,3,pending
1444,2026-07-12,ElIjAHcoA,Keyboard,500000,3,pending
1445,2026-08-18,cHUk4Wu_310,SSD,900000,5,paid
1446,2026-06-02,KwAme8968,Printer,3500000,1,failed
1447,2026-06-23,maTiAs9469,RAM,800000,1,pending
1448,2026-06-10,kIM6546,HDD,700000,1,cancelled
1449,2026-04-21,elen1aej,RAM,800000,2,paid
1450,2026-04-05,aNA676,SSD,900000,4,paid
1451,2026-06-24,cHoi5815,Mouse,150000,5,refunded
1452,2026-07-18,peteR1Pgx,RAM,800000,1,failed
1453,2026-08-20,Fang9647,Printer,3500000,2,paid
1454,2026-03-10,LUc9416,Laptop,10000000,5,cancelled
1455,2026-05-24,Ama32954,Mouse,150000,0,pending
1456,2026-04-06,aNNa_135,RAM,800000,2,failed
1457,2026-03-05,xi8uXp,Mouse,150000,2,refunded
1458,2026-07-26,E4KO_819,SSD,900000,0,cancelled
1459,2026-04-23,mikHAi9Lw9mH,Mouse,150000,3,refunded
1460,2026-07-24,liAM_722,SSD,900000,3,cancelled
1461,2026-03-02,JUAn5945,Printer,3500000,1,refunded
1462,2026-07-03,FiTri28645,Printer,3500000,1,cancelled
1463,2026-07-07,mikHAilkB0Z,HDD,700000,5,refunded
1464,2026-05-29,MonIKa3128,Keyboard,500000,4,failed
1465,2026-04-17,ManUEL6761,Webcam,300000,2,pending
1466,2026-03-22,cHarloTTE_444,RAM,800000,3,cancelled
1467,2026-05-20,JuAn_633,Keyboard,500000,3,cancelled
1468,2026-04-30,eRIKa92819,Monitor,2500000,3,refunded
1469,2026-08-01,pATELhxBu,SSD,900000,0,failed
1470,2026-06-23,VAlErIA985,SSD,900000,0,failed
1471,2026-07-25,WaTANaBE_451,Monitor,2500000,1,pending
1472,2026-07-04,huI_2332,RAM,800000,2,refunded
1473,2026-06-18,ana1376,HDD,700000,2,failed
1474,2026-07-07,FAtiMaf2XM,Mouse,150000,4,pending
1475,2026-07-25,mARIe46612,Mouse,150000,4,cancelled
1476,2026-08-30,SHARmA5071,Mouse,150000,5,pending
1477,2026-06-02,Yous1SEF_239,SSD,900000,5,refunded
1478,2026-06-10,sergEy_742,Keyboard,500000,3,cancelled
1479,2026-05-23,CaM2illE9895,SSD,900000,4,refunded
1480,2026-08-19,fang_4501,HDD,700000,4,failed
1481,2026-03-05,eko929,RAM,800000,2,pending
1482,2026-07-12,MARIaMMh,Webcam,300000,5,pending
1483,2026-05-03,Ahm0eDQz,RAM,800000,5,cancelled
1484,2026-07-02,caR3mENZDDo,RAM,800000,1,refunded
1485,2026-06-06,liAM_491,Mouse,150000,5,cancelled
1486,2026-05-06,oL1GaQpXq,Monitor,2500000,1,cancelled
1487,2026-03-02,faNG9969,Mouse,150000,0,paid
1488,2026-04-19,sINGh_349,Printer,3500000,4,cancelled
1489,2026-08-13,Ngozi2351,Keyboard,500000,2,cancelled
1490,2026-07-31,FItrIdQ,Webcam,300000,3,paid
1491,2026-03-16,tANAkA_797,Webcam,300000,1,refunded
1492,2026-08-01,erikA79577,Keyboard,500000,4,paid
1493,2026-05-08,chuKWU_279,RAM,800000,5,paid
1494,2026-05-21,JIAN4999,RAM,800000,1,refunded
1495,2026-08-19,CarmEn600,Headset,450000,3,refunded
1496,2026-03-30,vAlenTINa_813,HDD,700000,1,pending
1497,2026-07-19,MAria48,HDD,700000,4,failed
1498,2026-03-21,oLGAYX8G3,Printer,3500000,5,refunded
1499,2026-04-07,Ali2998,Webcam,300000,3,cancelled
1500,2026-07-14,LeipaD,Keyboard,500000,3,pending
1501,2026-06-03,ADEBAYo4040,SSD,900000,4,pending
1502,2026-06-16,HanSCogw,Laptop,10000000,2,pending
1503,2026-08-26,peTerGIpY,Monitor,2500000,0,failed
1504,2026-03-11,DaS7035,Keyboard,500000,3,failed
1505,2026-05-02,VAlEnTIna_377,Laptop,10000000,2,paid
1506,2026-04-25,saNTIAGo5028,Printer,3500000,0,refunded
1507,2026-08-17,JuliE5022,Printer,3500000,1,failed
1508,2026-06-08,SaTo5762,RAM,800000,4,cancelled
1509,2026-08-06,maTeo6bOM,Webcam,300000,3,paid
1510,2026-06-01,TaODMIU,Monitor,2500000,4,pending
1511,2026-04-08,DIA9N_838,Headset,450000,2,refunded
1512,2026-04-12,oMa9RuF,Monitor,2500000,3,failed
1513,2026-07-11,dMITrY4727,Monitor,2500000,1,pending
1514,2026-08-21,annA_736,SSD,900000,0,refunded
1515,2026-07-06,devIRqmiJ,Monitor,2500000,4,paid
1516,2026-04-16,LUC_080,HDD,700000,3,refunded
1517,2026-08-30,ekOsdnG,HDD,700000,5,failed
1518,2026-05-19,ci7TraqC,Monitor,2500000,3,paid
1519,2026-08-29,ali_955,Mouse,150000,5,cancelled
1520,2026-08-11,m1atIAs9528,SSD,900000,5,failed
1521,2026-08-13,PaRkkq,Headset,450000,5,cancelled
1522,2026-06-26,AminAKKJ,RAM,800000,2,pending
1523,2026-07-13,EliJAh7Ir1z,Mouse,150000,0,cancelled
1524,2026-05-30,OlGAkUc,Headset,450000,3,refunded
1525,2026-06-14,MaRiA9xJo3,RAM,800000,0,failed
1526,2026-08-27,Fang9865,Printer,3500000,1,pending
1527,2026-06-11,AlI77944,Headset,450000,4,cancelled
1528,2026-03-17,cAmILAxwoe,Laptop,10000000,5,paid
1529,2026-04-02,DIan6212,SSD,900000,4,refunded
1530,2026-08-17,wEiLwxws,Mouse,150000,2,failed
1531,2026-04-05,DiAN7810,Webcam,300000,2,paid
1532,2026-06-15,pIERRe_789,Printer,3500000,3,paid
1533,2026-05-19,CHO_142,Monitor,2500000,3,paid
1534,2026-04-11,olgA_938,Headset,450000,3,refunded
1535,2026-07-11,SUZuKIQB,Printer,3500000,5,cancelled
1536,2026-04-16,MOnIka_456,Monitor,2500000,5,cancelled
1537,2026-07-24,KumAr_758,RAM,800000,5,refunded
1538,2026-05-11,fatIMalmuyK,Mouse,150000,2,paid
1539,2026-06-06,FANG7419,SSD,900000,3,failed
1540,2026-04-25,URSULA118,Monitor,2500000,3,refunded
1541,2026-05-11,xIUGQ9TX,Monitor,2500000,2,failed
1542,2026-06-20,jeAn_2469,RAM,800000,5,paid
1543,2026-04-23,hANs_762,HDD,700000,2,pending
1544,2026-06-24,LIAMvJF,Printer,3500000,4,cancelled
1545,2026-03-13,ALiFK6U,RAM,800000,3,paid
1546,2026-06-06,saNtiAgo_112,Monitor,2500000,3,refunded
1547,2026-07-19,jEOng_371,RAM,800000,2,pending
1548,2026-03-19,LUC_741,Monitor,2500000,2,failed
1549,2026-07-02,OlGAac,SSD,900000,2,cancelled
1550,2026-08-23,DietER4297,Printer,-3500000,5,failed
1551,2026-05-21,elIJah28551,Webcam,300000,3,paid
1552,2026-07-07,M6aTIaS4492,Monitor,2500000,1,cancelled
1553,2026-04-28,zainAb_475,Monitor,2500000,2,failed
1554,2026-03-21,SABin6E8B,Monitor,2500000,5,failed
1555,2026-05-31,diAN_280,RAM,800000,1,cancelled
1556,2026-06-23,AMIna_115,Laptop,10000000,4,cancelled
1557,2026-03-16,park_6308,Webcam,300000,2,failed
1558,2026-06-03,tAnAKa15516,Headset,450000,4,paid
1559,2026-05-24,Dian48682,Webcam,300000,1,refunded
1560,2026-04-05,ALiJdkZQ,Webcam,300000,0,cancelled
1561,2026-04-23,cho_753,SSD,900000,1,cancelled
1562,2026-03-19,sabine_969,HDD,700000,3,refunded
1563,2026-07-16,kwaMePsHv7,Printer,3500000,0,cancelled
1564,2026-04-01,emmA153,Webcam,300000,5,refunded
1565,2026-08-03,AdEbaYo_776,Mouse,150000,4,refunded
1566,2026-04-21,ANToNIoqh,Webcam,300000,1,pending
1567,2026-05-15,mIn_964,RAM,800000,5,failed
1568,2026-03-20,aVA_395,Printer,3500000,0,pending
1569,2026-07-06,aMAjp,Keyboard,500000,5,pending
1570,2026-07-29,nATalIAWPW36,Keyboard,500000,3,cancelled
1571,2026-08-01,IvAn20493,RAM,800000,4,failed
1572,2026-05-26,CHoiHS9S,Headset,450000,0,failed
1573,2026-05-28,CHUkwU6169,RAM,800000,0,refunded
1574,2026-07-18,AnAhmHx,HDD,700000,4,failed
1575,2026-08-19,cAMIl9LE3228,Headset,450000,3,pending
1576,2026-07-15,LEI_746,Printer,3500000,2,paid
1577,2026-06-30,OliveReZdgf,Webcam,300000,4,cancelled
1578,2026-04-07,KimhPza,Headset,450000,3,refunded
1579,2026-07-19,santIagO48929,RAM,800000,1,paid
1580,2026-07-27,shARMA7538,Printer,3500000,1,pending
1581,2026-08-17,ERikA_317,Mouse,150000,1,refunded
1582,2026-08-04,nA2taLia_541,Keyboard,500000,3,cancelled
1583,2026-08-13,D1MitrY9585,Headset,450000,4,refunded
1584,2026-08-20,EKo7196,Headset,450000,3,cancelled
1585,2026-07-08,mIn4299,Keyboard,500000,0,paid
1586,2026-06-09,fI7triExCF,Mouse,150000,3,paid
1587,2026-08-16,ana3231,Mouse,150000,2,cancelled
1588,2026-08-22,uRSulaKRn,HDD,700000,2,cancelled
1589,2026-05-27,Olg4a_805,Webcam,300000,1,cancelled
1590,2026-07-01,KIm_136,SSD,900000,4,paid
1591,2026-05-04,kanGAu7y,Laptop,10000000,3,paid
1592,2026-06-16,baBAtunDE9_253,RAM,800000,3,refunded
1593,2026-07-23,DI3eter3786,Monitor,-2500000,3,failed
1594,2026-05-13,MIChEL_703,Headset,450000,4,refunded
1595,2026-07-10,An1NA_295,HDD,700000,1,cancelled
1596,2026-05-10,lEE4528,Mouse,150000,1,failed
1597,2026-06-12,LEipDR,SSD,900000,1,pending
1598,2026-06-27,KAur_795,Laptop,-10000000,5,pending
1599,2026-04-20,micHEluGqkf,Keyboard,500000,5,paid
1600,2026-06-18,DIan_981,RAM,800000,4,cancelled
1601,2026-03-18,JuLie_254,HDD,700000,2,refunded
1602,2026-06-02,josE0_322,Webcam,300000,1,pending
1603,2026-04-13,NgOzI1252,RAM,800000,3,paid
1604,2026-08-24,hanSSNjVi,Keyboard,500000,1,paid
1605,2026-07-28,OLIVeR4726,Monitor,2500000,0,refunded
1606,2026-06-17,NAt0ALIa_781,Mouse,150000,1,cancelled
1607,2026-03-28,ThIAGOFtsS,Laptop,-10000000,5,paid
1608,2026-04-21,SabInE_911,Printer,3500000,4,refunded
1609,2026-06-21,oLgaHU3t,RAM,800000,5,paid
1610,2026-06-18,DMiTry90181,Laptop,10000000,3,paid
1611,2026-05-21,ekO4261,SSD,900000,3,paid
1612,2026-06-09,ItoYWov,Printer,3500000,3,failed
1613,2026-06-14,dieTeR9540,Headset,450000,4,failed
1614,2026-04-21,singH2wb4,HDD,700000,2,failed
1615,2026-05-08,gUPTa66641,Monitor,2500000,1,failed
1616,2026-04-20,min1706,Printer,3500000,3,refunded
1617,2026-06-28,CITRaC8mY,Mouse,150000,1,paid
1618,2026-04-15,MarIa6633,Monitor,2500000,5,paid
1619,2026-06-29,ElENA3137,Monitor,2500000,2,refunded
1620,2026-06-02,aDeBaYo_1692,Webcam,300000,3,paid
1621,2026-03-14,OlgAdRI,Mouse,150000,4,pending
1622,2026-05-04,jEano1BS0Q,Webcam,300000,0,refunded
1623,2026-07-28,sophIert,Webcam,300000,1,pending
1624,2026-04-08,WAtanABE15271,SSD,900000,4,failed
1625,2026-04-04,mAnuEL9275,Webcam,300000,3,refunded
1626,2026-03-09,emmAO7R,Keyboard,500000,1,pending
1627,2026-07-04,OLIVer6961,RAM,-800000,0,failed
1628,2026-03-01,yaMamoTo_705,RAM,800000,2,refunded
1629,2026-03-30,sIngHar,Printer,3500000,2,refunded
1630,2026-05-07,dieTerSpnM4,Monitor,2500000,0,refunded
1631,2026-08-22,eKo_576,RAM,800000,4,cancelled
1632,2026-08-15,aSep7594,Laptop,10000000,4,paid
1633,2026-04-03,sABIne10731,RAM,800000,1,cancelled
1634,2026-03-02,hAns5191,SSD,900000,3,refunded
1635,2026-08-17,K2oFI7412,Keyboard,500000,0,refunded
1636,2026-04-25,aMInAtHd1J,Headset,450000,0,refunded
1637,2026-05-27,ChOm7bPK,HDD,700000,4,pending
1638,2026-07-07,EKoON,Laptop,10000000,4,paid
1639,2026-08-20,PARk_313,RAM,800000,2,refunded
1640,2026-06-15,oLIvIattJ,Printer,3500000,3,failed
1641,2026-03-29,MaRiam4238,HDD,700000,1,failed
1642,2026-03-14,el5ENa_545,Printer,3500000,1,pending
1643,2026-07-04,chOI9104,SSD,900000,5,pending
1644,2026-07-03,fItriLhy0c,Webcam,300000,3,failed
1645,2026-03-24,jEoNg_328,Keyboard,500000,0,refunded
1646,2026-05-22,ol2GA_856,Laptop,10000000,0,refunded
1647,2026-04-13,IVANwzE,Headset,450000,4,refunded
1648,2026-08-13,Y6OussEfLTDm,Webcam,300000,4,refunded
1649,2026-08-27,aISha2812,Printer,3500000,3,failed
1650,2026-06-06,jEoNg_247,Headset,450000,3,failed
1651,2026-08-19,erIkA7471,Headset,450000,3,refunded
1652,2026-05-31,peTERbxv,Printer,3500000,2,pending
1653,2026-07-31,XI7u1112,HDD,700000,5,failed
1654,2026-03-01,CItraB7zbp,Webcam,300000,1,pending
1655,2026-08-04,SAbiNe44784,SSD,900000,4,paid
1656,2026-03-20,KU4Mar150,Laptop,10000000,5,refunded
1657,2026-06-14,AISha8,Printer,3500000,3,paid
1658,2026-05-26,ELENAcPY,Headset,450000,4,pending
1659,2026-07-14,sHaRmA8662,SSD,-900000,2,paid
1660,2026-08-28,T6Ao6780,HDD,700000,1,failed
1661,2026-06-03,bU0diDW0ho,Webcam,300000,4,paid
1662,2026-07-22,TANAkA1488,Monitor,2500000,2,cancelled
1663,2026-03-03,mONIKa_152,Webcam,-300000,1,failed
1664,2026-07-21,JU2liE6943,RAM,800000,1,pending
1665,2026-08-12,MaTEO_465,RAM,800000,4,failed
1666,2026-05-21,dmitRy270,RAM,800000,1,failed
1667,2026-08-26,maTIAS_513,RAM,800000,3,cancelled
1668,2026-06-26,dAseU,Laptop,10000000,1,cancelled
1669,2026-03-17,vaLEntinA3030,Laptop,10000000,2,cancelled
1670,2026-04-16,anACe,Webcam,-300000,2,refunded
1671,2026-06-24,zain6AB_685,SSD,900000,5,pending
1672,2026-08-21,MIn_022,Keyboard,500000,2,cancelled
1673,2026-05-18,jUAN3O,SSD,900000,5,cancelled
1674,2026-08-03,KoFi07237,HDD,700000,5,failed
1675,2026-06-08,JIan7442,Printer,3500000,2,failed
1676,2026-06-15,adebAYO_010,Monitor,2500000,0,paid
1677,2026-04-19,valeRiA9583,SSD,900000,0,pending
1678,2026-03-20,aiShA_963,Monitor,2500000,2,failed
1679,2026-04-28,AdeBAYoAcc,SSD,900000,5,failed
1680,2026-05-18,aDebAYo9uNgwq,Keyboard,500000,5,paid
1681,2026-04-12,Anakd,Mouse,150000,5,refunded
1682,2026-04-09,dAs9107,Webcam,300000,2,cancelled
1683,2026-08-11,gu4PtA5284,HDD,700000,4,cancelled
1684,2026-08-14,wATANAbe2776,Webcam,300000,4,paid
1685,2026-06-18,NgOzins,SSD,900000,4,failed
1686,2026-08-19,ASeP9135,Webcam,300000,2,failed
1687,2026-07-27,s1HarMA_521,Mouse,150000,2,paid
1688,2026-06-17,ChOKw,RAM,800000,5,paid
1689,2026-04-23,LuC1035,HDD,700000,0,cancelled
1690,2026-07-27,URsUlA5118,Monitor,2500000,3,paid
1691,2026-05-02,YousseF_218,Printer,3500000,2,paid
1692,2026-06-30,MANueL8543,Monitor,2500000,0,paid
1693,2026-08-10,XiUY8S,Keyboard,500000,3,pending
1694,2026-04-22,moN9ika4981,Laptop,10000000,1,pending
1695,2026-05-02,ERIKa_143,Laptop,10000000,1,paid
1696,2026-03-15,MicHel_4465,Headset,450000,0,paid
1697,2026-03-10,SinGH42468,Monitor,2500000,2,pending
1698,2026-04-17,mICHel_7152,Headset,450000,5,failed
1699,2026-03-19,peter4270,Mouse,150000,1,failed
1700,2026-07-23,dmiTRy16193,Webcam,300000,1,pending
1701,2026-07-10,FitR4I_747,Monitor,2500000,2,cancelled
1702,2026-08-17,SabineDpWp,SSD,900000,3,refunded
1703,2026-03-29,jEONg2973,Keyboard,500000,2,refunded
1704,2026-05-28,bUDig5F,Headset,450000,3,refunded
1705,2026-07-19,TAKAHaShi_597,Keyboard,500000,4,paid
1706,2026-07-26,maTi0as_266,HDD,700000,0,pending
1707,2026-07-27,eLENa8_206,HDD,700000,1,refunded
1708,2026-08-04,ValenTINA_980,HDD,700000,4,paid
1709,2026-05-03,ivaN4646,Monitor,2500000,5,pending
1710,2026-04-29,Am5A7134,Printer,3500000,3,refunded
1711,2026-06-28,yousSEF5HAD,HDD,700000,1,failed
1712,2026-04-01,dMITRy_6379,Keyboard,500000,2,cancelled
1713,2026-04-22,OlgA6374,HDD,700000,0,cancelled
1714,2026-08-02,manuel4g,Keyboard,500000,2,failed
1715,2026-08-18,saTO0qzif3,Mouse,150000,2,pending
1716,2026-05-23,MOnIKApXQ,Mouse,150000,5,cancelled
1717,2026-06-20,kImk1w,HDD,700000,4,pending
1718,2026-05-18,mAtEoKBL,SSD,900000,4,cancelled
1719,2026-04-26,yAMAmOtOXwttP,Laptop,10000000,5,pending
1720,2026-03-14,al0i6Tv,HDD,700000,2,pending
1721,2026-05-11,oLIViA3217,Monitor,2500000,2,refunded
1722,2026-07-15,hANS77458,Webcam,300000,5,pending
1723,2026-07-24,CAMiLa6399,Printer,3500000,2,failed
1724,2026-06-03,eLEN0aZwO,RAM,800000,2,cancelled
1725,2026-05-11,A6isha_510,RAM,800000,3,failed
1726,2026-06-07,URsUlAsI8eU,Webcam,300000,2,paid
1727,2026-08-05,KimEKD,SSD,900000,4,pending
1728,2026-06-08,IVAn_734,Monitor,2500000,3,refunded
1729,2026-06-24,SAbiNe4K,Headset,450000,3,failed
1730,2026-06-29,sinGH_882,Laptop,10000000,1,paid
1731,2026-06-30,CHuKwU_9762,Laptop,10000000,4,pending
1732,2026-06-09,KImNWn,SSD,-900000,1,refunded
1733,2026-05-29,sing1hXJV,HDD,700000,1,refunded
1734,2026-06-13,AdeBayO7ww,Headset,450000,5,pending
1735,2026-03-18,DAs_062,HDD,700000,3,paid
1736,2026-06-21,adebAYoLb3,HDD,700000,1,pending
1737,2026-04-21,carMeN7068,Laptop,10000000,0,paid
1738,2026-07-08,MAt7ias_039,SSD,900000,3,cancelled
1739,2026-07-21,al6I_085,Printer,3500000,4,failed
1740,2026-07-18,nGOZIEYFf,Webcam,300000,2,cancelled
1741,2026-03-10,eLiJahuZw6f,SSD,900000,2,paid
1742,2026-03-30,saBiNE_413,Mouse,150000,4,failed
1743,2026-07-05,kAUr3570,Monitor,2500000,5,failed
1744,2026-08-29,ANTONIOAIWYu,Keyboard,-500000,4,paid
1745,2026-05-30,CAmiLLe_646,RAM,800000,2,paid
1746,2026-05-26,ASEp096,HDD,700000,3,paid
1747,2026-05-05,jIaN7378,Headset,450000,1,cancelled
1748,2026-04-13,JulIE351,Headset,450000,4,refunded
1749,2026-07-26,IsabeL_6282,SSD,900000,0,refunded
1750,2026-08-22,CaMIl1lEsr6S,Webcam,300000,0,failed
1751,2026-04-13,jeONg_675,Keyboard,500000,4,refunded
1752,2026-04-15,ELEnAtLrm,HDD,700000,3,paid
1753,2026-04-03,oliV1iA3375,HDD,-700000,2,cancelled
1754,2026-06-04,ad1EBAYOZ5Kt,Mouse,150000,3,failed
1755,2026-07-23,eKOTcm,Laptop,10000000,5,paid
1756,2026-08-03,TanAKaSESN,SSD,900000,1,paid
1757,2026-08-02,WatAnABE_994,RAM,800000,1,paid
1758,2026-08-03,JUan_637,Keyboard,500000,4,paid
1759,2026-04-12,ShArMah9L2,RAM,800000,5,pending
1760,2026-03-11,ValENTInA_215,Mouse,150000,1,paid
1761,2026-07-09,SaBINevxK,Webcam,300000,4,pending
1762,2026-06-17,seRgEy_4540,Mouse,150000,5,cancelled
1763,2026-06-25,NATAlIa449,Keyboard,500000,4,refunded
1764,2026-06-17,BaBAtUndE576,Keyboard,500000,3,cancelled
1765,2026-08-13,ValeRia_043,Laptop,10000000,5,refunded
1766,2026-05-22,OlgaCEE2y,Monitor,2500000,2,cancelled
1767,2026-07-11,AIS3HAO0,HDD,700000,3,paid
1768,2026-05-14,LUC1220,Keyboard,500000,4,pending
1769,2026-04-19,je6oNg_022,Laptop,10000000,3,cancelled
1770,2026-04-16,eliJAH_097,Laptop,10000000,1,paid
1771,2026-04-06,SaTo_560,Keyboard,500000,3,failed
1772,2026-06-14,BUDI115,Laptop,-10000000,1,failed
1773,2026-04-26,erikadRi,Headset,450000,4,paid
1774,2026-06-23,avA_156,SSD,900000,4,pending
1775,2026-07-16,WaTanaBE_0505,Laptop,-10000000,4,cancelled
1776,2026-07-31,TanaKA1865,Headset,450000,1,refunded
1777,2026-06-27,JeONGq3,Monitor,2500000,2,paid
1778,2026-07-09,KofI0vCt4,Webcam,300000,1,paid
1779,2026-07-17,anToNIOVYClc,SSD,900000,4,pending
1780,2026-07-26,klAus8644,RAM,800000,5,failed
1781,2026-08-01,sophiEAZl,HDD,700000,5,failed
1782,2026-07-19,SINGh6134,Webcam,300000,4,refunded
1783,2026-04-15,Klauscf3LC,SSD,900000,1,refunded
1784,2026-04-06,KAur_5646,Headset,450000,5,paid
1785,2026-06-06,Patel7OaMxK,Laptop,10000000,1,cancelled
1786,2026-06-14,NaTalIA9455,Mouse,150000,2,failed
1787,2026-06-29,fANg3531,Monitor,-2500000,4,refunded
1788,2026-05-03,aiShA91642,Headset,450000,3,paid
1789,2026-07-13,oLiVIADvjQW,Printer,3500000,2,pending
1790,2026-04-01,Om2aR_034,Mouse,150000,5,failed
1791,2026-08-31,KANG0O,Webcam,300000,4,failed
1792,2026-03-26,kim_809,Mouse,150000,1,pending
1793,2026-06-18,sAbIne98124,RAM,800000,1,failed
1794,2026-08-17,jeonG6xC9e,SSD,900000,4,paid
1795,2026-07-24,ki7M5102,Headset,450000,5,cancelled
1796,2026-03-14,PIeRre9BwBT,HDD,700000,0,failed
1797,2026-07-21,luc104,Webcam,300000,1,cancelled
1798,2026-05-05,EriKa87891,Printer,3500000,4,refunded
1799,2026-08-09,d6EvI_648,RAM,800000,1,paid
1800,2026-06-15,eMMa_559,Monitor,2500000,2,cancelled
1801,2026-05-27,WATANAbec7mou,Mouse,150000,2,refunded
1802,2026-06-18,vaL4eNtiNA1297,Webcam,300000,3,pending
1803,2026-07-13,dEVimje,Keyboard,500000,2,pending
1804,2026-07-14,L8iam3530,Laptop,10000000,4,failed
1805,2026-08-26,ivaN8964,Mouse,150000,3,failed
1806,2026-06-15,JOSE_792,RAM,800000,3,cancelled
1807,2026-08-15,budi2510,Webcam,300000,4,refunded
1808,2026-06-21,AiS0hA_651,Monitor,2500000,3,refunded
1809,2026-08-26,anToNIO965,Webcam,300000,5,refunded
1810,2026-06-04,SOphIeIk3,Headset,450000,5,refunded
1811,2026-05-04,MoNIKA_345,Keyboard,-500000,3,failed
1812,2026-08-07,mAnuEl_377,Monitor,2500000,0,pending
