order_id,customer_id,product_id,order_date,quantity,total_price,status
1882,169,4,2026-06-25,3,330000,refunded
1883,312,24,2026-06-21,0,0,failed
1884,307,7,2026-04-09,2,1000000,cancelled
1885,398,6,2026-05-28,3,270000,refunded
1886,369,9,2026-04-21,2,1800000,failed
1887,308,27,2026-07-15,1,175000,failed
1888,148,5,2026-03-20,3,450000,cancelled
1889,173,7,2026-03-02,0,0,paid
1890,186,23,2026-08-06,3,480000,failed
1891,492,23,2026-06-03,1,160000,pending
1892,444,4,2026-04-06,1,110000,failed
1893,339,2,2026-04-29,1,55000,cancelled
1894,134,22,2026-06-14,1,150000,pending
1895,489,17,2026-05-21,2,310000,failed
1896,345,26,2026-04-20,2,6000000,refunded
1897,27,30,2026-04-18,1,550000,refunded
1898,340,17,2026-08-05,2,310000,failed
1899,205,4,2026-07-24,2,220000,cancelled
1900,204,8,2026-07-02,2,1600000,failed
1901,480,9,2026-05-09,3,2700000,failed
1902,215,25,2026-06-10,1,1400000,paid
1903,229,7,2026-07-27,1,500000,refunded
1904,118,24,2026-08-30,3,690000,paid
1905,104,6,2026-05-18,2,180000,paid
1906,449,30,2026-03-05,3,1650000,paid
1907,52,20,2026-03-31,0,0,failed
1908,191,15,2026-04-26,1,600000,failed
1909,99,11,2026-06-09,2,540000,pending
1910,475,28,2026-08-30,3,420000,failed
1911,78,25,2026-06-10,1,1400000,failed
1912,448,30,2026-08-16,3,1650000,failed
1913,107,11,2026-07-11,3,810000,pending
1914,200,20,2026-05-26,2,400000,pending
1915,163,19,2026-06-20,3,2100000,paid
1916,369,26,2026-05-16,2,6000000,paid
1917,47,1,2026-06-24,3,555000,failed
1918,172,22,2026-04-21,3,-450000,failed
1919,262,24,2026-08-29,0,0,refunded
1920,189,13,2026-03-27,3,360000,refunded
1921,29,16,2026-07-17,1,310000,cancelled
1922,118,11,2026-07-20,2,540000,paid
1923,237,27,2026-06-14,2,350000,cancelled
1924,234,29,2026-08-20,3,240000,failed
1925,369,18,2026-03-19,2,3000000,failed
1926,258,27,2026-08-12,1,175000,pending
1927,180,18,2026-04-02,1,1500000,failed
1928,285,20,2026-06-25,3,600000,refunded
1929,453,2,2026-03-20,1,55000,cancelled
1930,256,9,2026-08-03,1,900000,failed
1931,212,12,2026-05-05,1,155000,paid
1932,423,27,2026-08-29,3,525000,refunded
1933,477,24,2026-07-25,3,690000,cancelled
1934,390,1,2026-05-03,3,555000,paid
1935,261,20,2026-06-03,2,400000,failed
1936,32,8,2026-08-09,1,800000,failed
1937,358,2,2026-06-10,2,110000,cancelled
1938,16,21,2026-07-16,3,237000,failed
1939,330,24,2026-03-23,2,460000,refunded
1940,251,24,2026-05-17,3,690000,failed
1941,441,3,2026-05-19,2,118000,failed
1942,399,3,2026-06-16,1,59000,refunded
1943,458,9,2026-05-14,3,2700000,paid
1944,370,24,2026-07-06,2,460000,paid
1945,233,4,2026-06-30,3,330000,pending
1946,280,29,2026-07-09,2,160000,failed
1947,43,29,2026-04-05,2,160000,failed
1948,138,24,2026-06-07,1,230000,cancelled
1949,34,24,2026-07-17,3,690000,refunded
1950,56,6,2026-04-21,2,180000,failed
1951,420,25,2026-04-22,0,0,failed
1952,396,27,2026-07-24,3,525000,paid
1953,448,12,2026-05-22,3,465000,failed
1954,69,10,2026-03-28,1,220000,paid
1955,423,3,2026-05-04,3,177000,failed
1956,136,16,2026-08-27,1,310000,paid
1957,238,13,2026-07-21,3,360000,paid
1958,436,22,2026-05-03,0,0,paid
1959,444,12,2026-07-30,3,465000,cancelled
1960,129,12,2026-07-16,3,465000,pending
1961,238,11,2026-04-05,1,270000,refunded
1962,330,13,2026-06-08,2,240000,paid
1963,444,9,2026-03-04,3,2700000,paid
1964,234,17,2026-03-28,3,465000,refunded
1965,499,13,2026-06-04,3,360000,failed
1966,498,7,2026-06-19,1,500000,cancelled
1967,381,4,2026-07-17,1,110000,paid
1968,328,13,2026-04-12,3,360000,refunded
1969,270,22,2026-04-02,0,0,failed
1970,388,22,2026-05-27,1,150000,failed
1971,30,28,2026-06-03,2,280000,cancelled
1972,389,6,2026-05-25,1,90000,pending
1973,71,15,2026-04-21,3,1800000,refunded
1974,203,3,2026-06-09,1,59000,failed
1975,332,11,2026-06-20,3,810000,pending
1976,318,13,2026-06-23,2,240000,cancelled
1977,335,11,2026-04-09,2,540000,cancelled
1978,495,27,2026-08-03,2,350000,pending
1979,234,9,2026-06-12,3,2700000,cancelled
1980,98,20,2026-03-17,1,200000,pending
1981,481,20,2026-05-04,2,400000,pending
1982,400,25,2026-06-23,3,4200000,cancelled
1983,302,24,2026-05-10,3,690000,pending
1984,485,13,2026-06-07,0,0,pending
1985,438,3,2026-05-09,2,118000,refunded
1986,367,19,2026-03-07,3,2100000,refunded
1987,68,10,2026-05-12,3,660000,cancelled
1988,251,14,2026-05-11,2,240000,refunded
1989,465,22,2026-05-01,2,300000,failed
1990,478,23,2026-06-20,0,0,refunded
1991,235,11,2026-06-22,3,810000,cancelled
1992,227,12,2026-04-10,2,310000,cancelled
1993,357,27,2026-04-19,1,175000,paid
1994,386,24,2026-08-20,1,230000,cancelled
1995,48,6,2026-04-03,3,270000,refunded
1996,269,6,2026-03-12,2,180000,paid
1997,234,8,2026-03-27,1,800000,failed
1998,272,22,2026-07-28,3,450000,pending
1999,433,27,2026-08-25,2,350000,failed
2000,495,25,2026-05-05,3,4200000,cancelled
2001,341,19,2026-03-16,3,2100000,refunded
2002,219,29,2026-06-20,3,240000,pending
2003,62,13,2026-04-22,3,360000,refunded
2004,374,4,2026-05-24,3,330000,refunded
2005,107,12,2026-05-30,3,465000,pending
2006,287,21,2026-08-24,2,158000,paid
2007,206,12,2026-07-27,2,310000,paid
2008,265,25,2026-05-31,1,1400000,failed
2009,251,21,2026-07-27,2,158000,paid
2010,326,22,2026-04-21,3,450000,paid
2011,494,29,2026-06-15,2,160000,paid
2012,381,23,2026-04-08,3,480000,cancelled
2013,427,21,2026-03-03,0,0,pending
2014,249,12,2026-05-29,1,155000,paid
2015,454,8,2026-04-25,3,2400000,refunded
2016,491,2,2026-08-02,3,165000,failed
2017,131,9,2026-06-03,2,1800000,refunded
2018,321,13,2026-06-28,0,0,paid
2019,179,15,2026-04-12,1,600000,failed
2020,97,6,2026-06-02,2,180000,failed
2021,28,26,2026-06-01,1,3000000,cancelled
2022,480,23,2026-07-21,1,160000,failed
2023,37,18,2026-03-10,2,3000000,paid
2024,373,30,2026-04-24,1,550000,paid
2025,260,11,2026-05-18,2,540000,refunded
2026,142,6,2026-04-13,1,90000,refunded
2027,43,9,2026-05-01,2,1800000,cancelled
2028,21,25,2026-08-15,3,4200000,failed
2029,210,29,2026-06-09,3,240000,paid
2030,161,11,2026-06-04,2,540000,paid
2031,31,7,2026-03-10,1,500000,paid
2032,201,11,2026-07-26,1,270000,failed
2033,111,15,2026-06-15,3,1800000,refunded
2034,455,25,2026-03-02,2,2800000,pending
2035,125,28,2026-08-27,3,420000,pending
2036,108,5,2026-07-07,3,450000,failed
2037,96,19,2026-07-20,2,1400000,failed
2038,230,26,2026-07-27,3,9000000,paid
2039,269,21,2026-06-19,1,79000,paid
2040,420,26,2026-07-11,1,3000000,refunded
2041,472,15,2026-08-09,2,1200000,paid
2042,155,27,2026-07-27,2,350000,pending
2043,417,12,2026-03-19,3,465000,pending
2044,393,22,2026-06-17,3,450000,failed
2045,212,7,2026-08-22,1,500000,paid
2046,487,29,2026-08-22,3,240000,failed
2047,73,12,2026-03-31,3,465000,pending
2048,41,14,2026-03-05,2,240000,failed
2049,338,3,2026-06-28,1,59000,refunded
2050,58,16,2026-05-24,3,930000,refunded
2051,450,17,2026-06-24,2,310000,cancelled
2052,368,23,2026-05-21,1,160000,cancelled
2053,17,20,2026-03-10,2,400000,paid
2054,455,1,2026-05-07,2,370000,cancelled
2055,209,2,2026-04-11,3,165000,paid
2056,132,30,2026-08-21,2,1100000,pending
2057,179,30,2026-08-04,2,1100000,pending
2058,435,23,2026-08-23,3,480000,cancelled
2059,1,20,2026-03-25,0,0,refunded
2060,444,20,2026-04-11,1,200000,cancelled
2061,361,6,2026-08-20,0,0,paid
2062,65,4,2026-06-02,3,330000,refunded
2063,330,14,2026-05-11,3,360000,paid
2064,471,4,2026-04-01,2,220000,refunded
2065,448,14,2026-04-22,1,120000,cancelled
2066,273,2,2026-05-24,1,55000,pending
2067,448,6,2026-08-12,2,180000,paid
2068,274,8,2026-06-26,0,0,paid
2069,411,21,2026-08-19,2,158000,cancelled
2070,413,13,2026-06-23,2,240000,paid
2071,41,6,2026-03-02,3,270000,cancelled
2072,230,16,2026-08-18,2,620000,cancelled
2073,65,28,2026-08-10,3,420000,failed
2074,447,12,2026-04-20,2,310000,paid
2075,302,3,2026-04-23,1,59000,refunded
2076,401,29,2026-07-15,2,160000,paid
2077,47,23,2026-06-25,3,480000,cancelled
2078,54,28,2026-07-03,1,140000,paid
2079,196,27,2026-05-21,1,175000,refunded
2080,71,23,2026-06-17,1,160000,failed
2081,442,7,2026-03-29,3,1500000,pending
2082,261,12,2026-03-01,2,310000,cancelled
2083,208,20,2026-03-30,3,600000,paid
2084,394,16,2026-06-10,0,0,cancelled
2085,82,14,2026-06-05,3,360000,paid
2086,151,7,2026-05-20,1,500000,pending
2087,112,2,2026-05-31,3,165000,cancelled
2088,305,8,2026-05-17,0,0,paid
2089,107,25,2026-07-01,1,1400000,paid
2090,434,13,2026-04-24,1,120000,pending
2091,318,7,2026-04-17,1,500000,pending
2092,443,5,2026-07-01,1,150000,cancelled
2093,338,30,2026-08-05,2,1100000,refunded
2094,78,29,2026-03-08,3,240000,failed
2095,220,20,2026-07-01,2,400000,paid
2096,388,22,2026-04-30,2,300000,failed
2097,50,19,2026-05-05,1,700000,cancelled
2098,495,11,2026-06-06,2,540000,failed
2099,73,22,2026-05-23,3,450000,pending
2100,194,27,2026-08-10,2,350000,paid
2101,116,27,2026-08-23,3,525000,cancelled
2102,12,22,2026-07-08,3,450000,pending
2103,316,9,2026-06-23,2,1800000,pending
2104,96,9,2026-05-30,0,0,cancelled
2105,180,14,2026-03-05,3,360000,failed
2106,470,14,2026-08-19,2,240000,refunded
2107,95,2,2026-08-24,1,55000,pending
2108,66,9,2026-07-08,3,2700000,refunded
2109,272,18,2026-04-29,1,1500000,refunded
2110,345,16,2026-07-10,2,620000,failed
2111,472,8,2026-04-02,2,1600000,failed
2112,384,15,2026-04-15,2,1200000,pending
2113,7,19,2026-04-15,1,700000,paid
2114,56,18,2026-06-13,2,3000000,failed
2115,308,3,2026-06-30,2,118000,paid
2116,345,17,2026-03-06,1,155000,refunded
2117,80,13,2026-03-01,1,120000,refunded
2118,216,28,2026-06-24,3,420000,refunded
2119,88,2,2026-07-13,2,110000,refunded
2120,236,1,2026-04-13,3,555000,pending
2121,375,6,2026-05-09,2,180000,paid
2122,49,4,2026-05-17,3,330000,paid
2123,156,3,2026-04-05,1,59000,pending
2124,284,28,2026-08-28,1,140000,pending
2125,51,27,2026-08-24,1,175000,cancelled
2126,182,17,2026-05-09,1,155000,paid
2127,61,22,2026-04-10,3,450000,pending
2128,172,12,2026-04-01,3,465000,cancelled
2129,451,20,2026-03-23,3,600000,failed
2130,411,8,2026-04-02,2,1600000,refunded
2131,74,15,2026-08-18,1,600000,pending
2132,353,7,2026-08-13,2,1000000,failed
2133,494,30,2026-06-01,3,1650000,pending
2134,185,1,2026-06-18,1,185000,paid
2135,488,16,2026-08-12,1,310000,refunded
2136,157,11,2026-07-02,2,540000,paid
2137,27,15,2026-06-02,3,1800000,failed
2138,401,22,2026-06-18,1,150000,cancelled
2139,227,1,2026-04-04,1,185000,refunded
2140,19,10,2026-07-17,1,220000,pending
2141,372,4,2026-04-27,1,110000,cancelled
2142,112,5,2026-05-14,1,150000,paid
2143,3,3,2026-07-18,2,118000,refunded
2144,72,16,2026-03-19,2,620000,failed
2145,27,28,2026-07-03,3,420000,pending
2146,74,26,2026-05-19,1,3000000,refunded
2147,348,24,2026-04-17,3,690000,failed
2148,323,19,2026-07-29,1,700000,failed
2149,436,15,2026-05-25,1,600000,pending
2150,251,27,2026-04-13,1,175000,failed
2151,2,12,2026-07-31,3,465000,refunded
2152,445,15,2026-07-14,1,600000,paid
2153,213,4,2026-03-24,2,220000,paid
2154,187,10,2026-06-12,2,440000,paid
2155,391,25,2026-05-06,3,4200000,failed
2156,314,12,2026-06-06,3,465000,refunded
2157,374,12,2026-05-02,2,310000,pending
2158,455,24,2026-05-06,3,690000,paid
2159,466,1,2026-05-08,1,185000,refunded
2160,71,13,2026-06-19,1,120000,paid
2161,252,3,2026-04-03,1,59000,refunded
2162,492,28,2026-05-02,1,140000,paid
2163,485,16,2026-03-17,1,310000,refunded
2164,273,25,2026-06-22,1,1400000,refunded
2165,280,28,2026-06-18,3,420000,paid
2166,308,22,2026-07-31,3,450000,cancelled
2167,41,22,2026-08-11,2,300000,paid
2168,456,29,2026-04-09,2,160000,cancelled
2169,135,16,2026-03-22,3,930000,refunded
2170,248,18,2026-08-09,1,1500000,paid
2171,444,20,2026-03-15,3,600000,failed
2172,214,20,2026-04-09,3,600000,refunded
2173,236,8,2026-04-18,1,800000,failed
2174,88,13,2026-07-05,3,360000,refunded
2175,421,16,2026-04-21,2,620000,pending
2176,496,24,2026-08-02,0,0,cancelled
2177,295,23,2026-05-03,0,0,paid
2178,482,17,2026-07-04,1,155000,refunded
2179,6,13,2026-07-09,2,240000,paid
2180,283,9,2026-05-15,1,900000,paid
2181,138,20,2026-07-09,2,400000,cancelled
2182,459,16,2026-07-20,1,310000,failed
2183,115,6,2026-08-09,3,270000,pending
2184,212,25,2026-04-12,2,2800000,paid
2185,464,26,2026-06-12,3,9000000,pending
2186,108,17,2026-04-18,3,465000,paid
2187,117,25,2026-04-12,1,1400000,refunded
2188,299,13,2026-07-23,3,360000,refunded
2189,363,15,2026-04-20,3,1800000,pending
2190,152,12,2026-08-14,1,155000,pending
2191,427,22,2026-05-13,3,450000,cancelled
2192,455,14,2026-03-02,1,120000,cancelled
2193,446,12,2026-03-26,3,465000,pending
2194,408,4,2026-06-29,3,330000,cancelled
2195,438,17,2026-07-03,2,-310000,cancelled
2196,7,30,2026-03-04,3,1650000,paid
2197,164,7,2026-03-20,2,1000000,pending
2198,47,20,2026-07-04,2,400000,failed
2199,69,11,2026-07-26,0,0,refunded
2200,324,19,2026-03-02,2,1400000,pending
2201,345,16,2026-03-02,3,930000,failed
2202,179,25,2026-06-11,1,1400000,pending
2203,227,28,2026-04-06,3,420000,cancelled
2204,389,5,2026-08-18,1,150000,pending
2205,441,15,2026-05-05,2,1200000,refunded
2206,492,4,2026-05-15,1,110000,failed
2207,344,19,2026-08-08,1,700000,failed
2208,297,17,2026-04-14,2,310000,pending
2209,472,11,2026-03-07,0,0,failed
2210,271,28,2026-03-24,1,140000,paid
2211,408,20,2026-06-09,2,400000,pending
2212,461,29,2026-07-13,3,240000,failed
2213,316,15,2026-04-02,1,600000,failed
2214,40,24,2026-07-21,2,460000,failed
2215,454,20,2026-04-21,2,400000,cancelled
2216,482,4,2026-08-01,0,0,pending
2217,116,20,2026-06-22,3,600000,paid
2218,179,20,2026-08-06,1,200000,pending
2219,500,23,2026-04-07,1,160000,paid
2220,102,26,2026-06-24,3,9000000,cancelled
2221,368,7,2026-04-01,0,0,refunded
2222,185,29,2026-03-25,2,160000,refunded
2223,434,11,2026-07-18,3,810000,paid
2224,434,29,2026-07-09,1,80000,paid
2225,188,15,2026-03-23,3,1800000,pending
2226,348,8,2026-06-14,1,800000,paid
2227,398,19,2026-07-15,1,700000,failed
2228,86,13,2026-08-07,3,360000,failed
2229,44,30,2026-08-10,0,0,failed
2230,268,28,2026-06-12,1,140000,failed
2231,389,24,2026-05-17,1,230000,refunded
2232,220,27,2026-06-07,1,175000,refunded
2233,242,21,2026-03-27,1,79000,refunded
2234,79,30,2026-06-14,1,550000,cancelled
2235,400,23,2026-04-12,3,480000,refunded
2236,281,17,2026-07-17,3,465000,paid
2237,53,9,2026-04-06,2,1800000,failed
2238,322,13,2026-03-03,1,120000,refunded
2239,77,4,2026-05-21,3,330000,cancelled
2240,342,21,2026-04-25,1,79000,failed
2241,469,4,2026-05-23,2,220000,pending
2242,381,24,2026-06-25,0,0,pending
2243,488,7,2026-06-21,1,500000,cancelled
2244,484,5,2026-06-14,2,300000,cancelled
2245,284,22,2026-05-14,1,150000,refunded
2246,400,26,2026-07-12,3,9000000,failed
2247,438,3,2026-05-27,1,59000,refunded
2248,30,14,2026-05-06,0,0,paid
2249,69,20,2026-07-23,2,400000,failed
2250,229,11,2026-03-11,1,270000,cancelled
2251,424,5,2026-07-12,1,150000,pending
2252,490,16,2026-07-06,2,620000,cancelled
2253,208,15,2026-04-19,1,600000,paid
2254,303,14,2026-03-15,1,120000,refunded
2255,285,26,2026-06-23,1,3000000,pending
2256,193,29,2026-06-13,3,240000,failed
2257,28,7,2026-03-24,2,1000000,pending
2258,85,9,2026-07-23,1,900000,cancelled
2259,56,5,2026-05-25,3,450000,pending
2260,221,6,2026-03-23,2,180000,refunded
2261,148,6,2026-07-13,2,180000,cancelled
2262,126,30,2026-05-07,1,550000,refunded
2263,143,5,2026-06-14,3,450000,failed
2264,184,19,2026-05-31,1,700000,pending
2265,145,26,2026-03-31,1,3000000,cancelled
2266,250,6,2026-06-14,2,180000,pending
2267,213,26,2026-08-20,1,3000000,pending
2268,225,4,2026-05-02,2,220000,failed
2269,81,20,2026-06-20,1,200000,paid
2270,434,3,2026-04-26,2,118000,cancelled
2271,80,7,2026-07-18,3,1500000,pending
2272,173,17,2026-05-11,2,310000,cancelled
2273,57,17,2026-05-07,3,465000,cancelled
2274,355,22,2026-07-30,0,0,pending
2275,8,21,2026-04-29,3,237000,cancelled
2276,304,19,2026-06-03,1,700000,paid
2277,103,28,2026-05-05,2,280000,pending
2278,5,25,2026-05-03,3,-4200000,pending
2279,317,28,2026-07-13,1,140000,cancelled
2280,462,28,2026-07-14,1,140000,cancelled
2281,411,8,2026-03-25,3,2400000,failed
2282,232,7,2026-05-12,3,1500000,failed
2283,72,21,2026-03-15,1,79000,cancelled
2284,242,2,2026-04-18,1,55000,paid
2285,103,25,2026-06-01,1,1400000,pending
2286,239,22,2026-03-03,1,150000,refunded
2287,379,12,2026-03-03,3,465000,refunded
2288,289,18,2026-05-19,3,4500000,pending
2289,233,10,2026-06-24,3,660000,failed
2290,174,25,2026-04-25,2,2800000,pending
2291,142,21,2026-08-15,2,158000,paid
2292,389,26,2026-04-23,2,6000000,failed
2293,80,17,2026-04-17,2,310000,pending
2294,435,15,2026-06-15,0,0,refunded
2295,425,3,2026-05-21,2,118000,refunded
2296,255,19,2026-04-14,2,1400000,cancelled
2297,219,12,2026-07-09,1,155000,refunded
2298,165,14,2026-07-29,3,360000,paid
2299,188,20,2026-04-04,2,400000,cancelled
2300,78,13,2026-06-28,3,360000,pending
2301,378,7,2026-06-02,2,1000000,refunded
2302,322,12,2026-07-09,2,310000,cancelled
2303,44,5,2026-07-04,1,150000,failed
2304,319,27,2026-03-27,2,350000,paid
2305,412,1,2026-07-07,3,555000,cancelled
2306,340,21,2026-04-19,2,158000,pending
2307,21,5,2026-03-22,3,450000,cancelled
2308,88,29,2026-05-29,1,80000,refunded
2309,133,11,2026-04-22,3,810000,cancelled
2310,65,20,2026-03-10,0,0,refunded
2311,51,28,2026-07-04,1,140000,refunded
2312,485,28,2026-04-02,1,140000,failed
2313,386,28,2026-06-08,1,140000,cancelled
2314,94,18,2026-03-17,2,3000000,refunded
2315,254,16,2026-04-03,1,310000,cancelled
2316,144,13,2026-08-15,1,120000,failed
2317,59,2,2026-06-07,2,110000,pending
2318,234,23,2026-07-29,1,160000,pending
2319,76,13,2026-04-17,1,120000,pending
2320,22,28,2026-04-12,2,280000,paid
2321,486,15,2026-05-26,3,1800000,cancelled
2322,247,1,2026-04-11,2,370000,failed
2323,228,25,2026-05-09,3,4200000,failed
2324,126,18,2026-03-12,3,4500000,paid
2325,175,22,2026-06-09,3,450000,failed
2326,264,2,2026-03-03,3,165000,refunded
2327,309,8,2026-04-19,3,2400000,refunded
2328,67,20,2026-07-08,1,200000,cancelled
2329,445,27,2026-05-14,3,525000,failed
2330,74,1,2026-06-14,2,370000,refunded
2331,355,17,2026-07-03,1,155000,refunded
2332,425,24,2026-07-23,3,690000,paid
2333,373,1,2026-08-10,1,185000,cancelled
2334,427,14,2026-07-10,2,240000,cancelled
2335,332,25,2026-07-09,3,4200000,refunded
2336,110,21,2026-07-09,1,79000,cancelled
2337,171,1,2026-03-29,3,555000,paid
2338,383,2,2026-04-24,3,165000,paid
2339,16,25,2026-04-27,2,2800000,paid
2340,220,20,2026-08-17,1,200000,refunded
2341,378,10,2026-06-19,2,440000,paid
2342,298,9,2026-08-04,1,900000,refunded
2343,394,14,2026-03-19,2,240000,paid
2344,262,27,2026-07-11,1,175000,paid
2345,84,16,2026-06-25,3,930000,pending
2346,273,28,2026-04-04,3,420000,paid
2347,304,19,2026-07-24,1,700000,pending
2348,455,22,2026-05-29,3,450000,failed
2349,252,2,2026-05-18,1,55000,failed
2350,363,17,2026-03-03,2,310000,cancelled
2351,89,16,2026-06-20,3,930000,failed
2352,128,1,2026-08-19,1,-185000,cancelled
2353,444,15,2026-03-11,1,600000,cancelled
2354,405,13,2026-05-30,3,360000,failed
2355,370,13,2026-06-27,1,120000,refunded
2356,423,20,2026-08-17,2,400000,paid
2357,3,3,2026-08-26,1,59000,failed
2358,156,1,2026-06-12,0,0,refunded
2359,251,10,2026-04-18,2,440000,pending
2360,421,25,2026-08-02,0,0,failed
2361,234,12,2026-03-21,2,310000,failed
2362,209,26,2026-07-14,2,6000000,refunded
2363,384,14,2026-06-08,2,240000,refunded
2364,154,8,2026-06-22,3,2400000,cancelled
2365,355,8,2026-07-05,3,2400000,refunded
2366,172,24,2026-07-16,2,460000,pending
2367,4,24,2026-04-10,3,690000,refunded
2368,109,19,2026-06-10,3,2100000,cancelled
2369,492,26,2026-08-08,3,9000000,refunded
2370,413,30,2026-07-20,1,550000,cancelled
2371,197,16,2026-08-07,3,930000,failed
2372,177,17,2026-03-29,1,155000,failed
2373,202,13,2026-06-06,3,360000,refunded
2374,122,8,2026-03-26,3,-2400000,failed
2375,494,22,2026-07-02,1,150000,paid
2376,108,10,2026-04-18,1,220000,failed
2377,185,7,2026-04-07,1,500000,paid
2378,348,16,2026-03-28,2,620000,cancelled
2379,143,5,2026-07-18,1,150000,cancelled
2380,63,14,2026-04-24,2,240000,pending
2381,323,3,2026-05-11,3,177000,cancelled
2382,190,17,2026-08-30,3,465000,cancelled
2383,499,5,2026-07-27,3,450000,refunded
2384,12,5,2026-03-12,2,300000,cancelled
2385,330,1,2026-04-03,2,370000,paid
2386,345,5,2026-06-14,0,0,failed
2387,436,13,2026-07-21,3,360000,paid
2388,370,16,2026-04-16,2,620000,cancelled
2389,346,16,2026-04-05,3,930000,cancelled
2390,349,15,2026-05-19,3,1800000,failed
2391,367,11,2026-05-28,1,270000,failed
2392,368,5,2026-05-07,3,450000,cancelled
2393,262,16,2026-05-16,1,-310000,refunded
2394,154,13,2026-06-04,3,360000,refunded
2395,443,11,2026-08-28,2,540000,paid
2396,104,23,2026-06-17,3,480000,paid
2397,431,26,2026-04-26,3,9000000,pending
2398,402,23,2026-07-18,1,160000,refunded
2399,128,23,2026-06-16,3,480000,pending
2400,290,21,2026-03-27,2,158000,pending
2401,434,2,2026-03-30,0,0,pending
2402,293,30,2026-07-05,1,550000,failed
2403,342,30,2026-05-16,3,1650000,pending
2404,292,26,2026-06-27,2,6000000,pending
2405,433,25,2026-05-18,3,4200000,refunded
2406,13,30,2026-06-06,1,550000,cancelled
2407,230,3,2026-05-16,1,59000,paid
2408,231,18,2026-04-28,1,1500000,failed
2409,264,2,2026-06-17,3,165000,refunded
2410,92,30,2026-03-25,1,550000,paid
2411,298,27,2026-06-04,3,525000,refunded
2412,96,30,2026-03-06,2,1100000,failed
2413,35,10,2026-08-18,1,220000,pending
2414,342,10,2026-03-30,3,660000,paid
2415,155,17,2026-07-01,2,310000,failed
2416,191,29,2026-08-25,2,160000,cancelled
2417,59,7,2026-06-30,3,1500000,refunded
2418,79,14,2026-03-03,2,240000,pending
2419,26,16,2026-07-01,1,310000,paid
2420,330,9,2026-06-26,1,900000,refunded
2421,332,24,2026-03-24,2,460000,cancelled
2422,116,11,2026-08-15,2,540000,pending
2423,36,12,2026-07-11,1,155000,refunded
2424,368,17,2026-06-22,1,155000,pending
2425,260,12,2026-04-17,3,465000,refunded
2426,208,25,2026-06-07,2,2800000,failed
2427,225,8,2026-03-15,3,2400000,paid
2428,376,14,2026-05-29,1,120000,cancelled
2429,241,22,2026-05-02,3,450000,failed
2430,358,3,2026-08-05,2,118000,cancelled
2431,58,5,2026-04-03,1,150000,paid
2432,144,30,2026-06-10,1,550000,cancelled
2433,236,19,2026-05-13,3,2100000,paid
2434,452,15,2026-06-07,3,1800000,failed
2435,94,11,2026-05-12,2,-540000,cancelled
2436,16,28,2026-03-08,3,420000,failed
2437,97,30,2026-06-18,2,1100000,pending
2438,199,7,2026-03-31,2,1000000,failed
2439,445,17,2026-03-02,3,465000,pending
2440,8,8,2026-08-18,1,800000,cancelled
2441,355,15,2026-04-03,1,600000,cancelled
2442,500,23,2026-03-27,3,480000,refunded
2443,24,16,2026-07-05,2,-620000,failed
2444,258,14,2026-07-31,2,240000,failed
2445,243,3,2026-06-24,3,177000,cancelled
2446,485,22,2026-06-26,1,150000,failed
2447,295,10,2026-05-26,2,440000,refunded
2448,466,24,2026-08-27,1,230000,failed
2449,339,8,2026-03-01,3,2400000,paid
2450,126,21,2026-06-02,1,79000,refunded
2451,226,3,2026-06-22,0,0,pending
2452,304,23,2026-04-14,1,160000,failed
2453,325,16,2026-07-30,3,930000,refunded
2454,262,4,2026-05-25,3,330000,failed
2455,45,13,2026-08-15,1,120000,failed
2456,123,14,2026-07-18,3,360000,paid
2457,244,11,2026-04-15,2,540000,refunded
2458,235,2,2026-04-05,3,165000,failed
2459,35,5,2026-06-27,2,300000,cancelled
2460,51,15,2026-07-09,3,1800000,pending
2461,211,30,2026-07-28,3,1650000,failed
2462,63,28,2026-06-01,2,280000,cancelled
2463,473,28,2026-05-14,1,140000,paid
2464,109,29,2026-04-04,1,80000,refunded
2465,41,10,2026-04-10,1,220000,cancelled
2466,457,10,2026-05-28,0,0,pending
2467,76,28,2026-05-17,3,420000,cancelled
2468,141,22,2026-08-28,1,150000,refunded
2469,262,27,2026-08-24,3,525000,paid
2470,16,12,2026-08-25,3,465000,refunded
2471,18,6,2026-05-05,2,180000,cancelled
2472,363,10,2026-04-26,3,660000,cancelled
2473,279,12,2026-04-19,2,-310000,cancelled
2474,213,4,2026-03-18,1,110000,failed
2475,182,29,2026-06-19,2,160000,paid
2476,366,12,2026-08-06,3,465000,refunded
2477,223,5,2026-08-08,2,300000,failed
2478,148,18,2026-08-08,3,4500000,cancelled
2479,336,29,2026-04-17,1,80000,pending
2480,155,24,2026-07-11,1,230000,refunded
2481,466,15,2026-08-05,3,1800000,pending
2482,288,9,2026-06-12,1,900000,refunded
2483,255,17,2026-06-08,2,310000,pending
2484,268,26,2026-05-30,1,3000000,paid
2485,162,22,2026-06-21,3,450000,failed
2486,23,17,2026-03-15,0,0,failed
2487,302,19,2026-05-29,2,1400000,failed
2488,318,27,2026-08-22,1,175000,pending
2489,439,26,2026-08-11,3,9000000,failed
2490,280,30,2026-03-11,1,550000,failed
2491,472,3,2026-05-02,1,59000,cancelled
2492,280,22,2026-07-20,2,-300000,pending
2493,85,6,2026-05-14,1,90000,cancelled
2494,128,8,2026-05-15,2,1600000,paid
2495,373,24,2026-06-03,1,230000,failed
